time_ms	encoder	transmitted_g	preload_g	percent_cycle
92459	396357	19.07	111.03	105.70
92462	396410	20.35	111.06	105.71
92465	396452	17.47	110.23	105.72
92468	396501	16.18	110.27	105.73
92471	396548	16.52	110.72	105.75
92474	396596	17.90	109.89	105.76
92477	396643	18.22	106.90	105.77
92481	396689	14.58	106.11	105.78
92484	396735	13.36	108.10	105.80
92487	396782	11.57	110.26	105.81
92490	396827	14.15	106.12	105.82
92493	396873	15.87	105.45	105.83
92496	396918	17.22	108.46	105.84
92499	396962	15.03	112.24	105.86
92502	397005	10.56	111.10	105.87
92506	397051	10.43	108.75	105.88
92509	397097	14.80	106.19	105.89
92512	397143	18.06	105.67	105.90
92515	397191	15.85	104.75	105.92
92518	397238	14.33	103.49	105.93
92521	397285	15.02	105.06	105.94
92524	397332	16.14	107.42	105.96
92527	397378	17.91	107.48	105.97
92531	397424	19.00	107.62	105.98
92534	397472	18.64	107.08	105.99
92537	397518	14.75	109.53	106.00
92540	397565	13.88	107.59	106.02
92543	397614	16.49	107.36	106.03
92546	397663	16.52	108.54	106.04
92550	397718	14.60	105.47	106.06
92553	397768	14.44	107.21	106.07
92556	397816	14.08	107.05	106.08
92559	397864	15.85	107.06	106.10
92562	397914	18.23	105.23	106.11
92565	397962	19.96	104.71	106.12
92568	398012	14.39	105.11	106.14
92572	398062	10.62	104.73	106.15
92575	398112	11.71	104.87	106.16
92578	398162	15.17	105.51	106.18
92581	398213	14.95	105.54	106.19
92584	398263	10.71	108.52	106.20
92587	398313	12.30	107.51	106.22
92590	398363	14.28	104.99	106.23
92593	398410	19.25	106.52	106.24
92597	398459	16.66	106.70	106.26
92600	398508	15.12	107.78	106.27
92603	398555	15.75	108.66	106.28
92606	398604	13.92	108.82	106.29
92609	398652	14.32	107.64	106.31
92612	398699	19.25	105.14	106.32
92615	398746	15.03	104.70	106.33
92618	398792	10.35	107.22	106.34
92622	398837	12.14	108.12	106.36
92625	398883	13.67	107.23	106.37
92628	398928	13.30	106.59	106.38
92631	398970	15.99	106.74	106.39
92634	399020	14.28	108.15	106.41
92638	399065	11.20	107.53	106.42
92641	399110	11.79	107.90	106.43
92644	399155	12.25	109.66	106.44
92647	399201	14.55	107.97	106.45
92650	399247	15.37	106.89	106.47
92653	399293	14.92	104.84	106.48
92656	399339	14.50	106.14	106.49
92659	399385	16.48	105.82	106.50
92663	399431	18.25	106.07	106.51
92666	399478	17.91	104.70	106.53
92669	399524	17.38	105.07	106.54
92672	399571	15.13	104.80	106.55
92675	399620	15.08	108.31	106.57
92678	399668	14.78	105.66	106.58
92681	399716	14.93	101.74	106.59
92684	399765	12.89	102.95	106.60
92688	399813	12.61	104.12	106.62
92691	399860	15.50	105.28	106.63
92694	399909	13.91	105.54	106.64
92697	399957	13.68	106.64	106.66
92700	400005	16.68	106.78	106.67
92703	400054	15.05	105.35	106.68
92706	400103	13.56	105.14	106.69
92709	400152	15.98	104.53	106.71
92713	400201	15.06	103.90	106.72
92716	400250	14.36	104.17	106.73
92719	400300	13.15	105.00	106.75
92722	400355	12.24	103.91	106.76
92725	400402	10.93	105.38	106.77
92729	400450	14.03	104.11	106.79
92732	400499	13.64	104.14	106.80
92735	400547	10.04	105.88	106.81
92738	400595	13.83	104.54	106.83
92741	400643	16.23	104.20	106.84
92744	400689	15.91	102.85	106.85
92747	400735	14.96	102.84	106.86
92750	400781	12.63	105.23	106.87
92754	400825	10.83	107.13	106.89
92757	400870	13.48	104.81	106.90
92760	400915	14.28	102.27	106.91
92763	400958	16.53	104.74	106.92
92766	401002	14.55	107.30	106.93
92769	401048	8.71	106.65	106.95
92772	401092	6.31	104.28	106.96
92775	401137	11.71	105.34	106.97
92779	401182	16.13	106.35	106.98
92782	401226	14.14	102.36	106.99
92785	401270	9.96	103.26	107.01
92788	401315	11.67	106.42	107.02
92791	401359	14.03	105.88	107.03
92794	401402	12.57	103.87	107.04
92797	401447	14.20	102.98	107.05
92800	401492	14.64	103.03	107.06
92804	401536	13.05	101.82	107.08
92807	401588	15.30	100.30	107.09
92810	401635	17.16	104.04	107.10
92813	401680	20.14	104.81	107.11
92816	401727	15.88	101.27	107.13
92820	401775	14.39	100.41	107.14
92823	401821	13.78	102.73	107.15
92826	401867	12.57	103.85	107.16
92829	401914	9.48	102.29	107.18
92832	401960	11.92	102.43	107.19
92835	402006	11.52	104.20	107.20
92838	402054	9.79	104.58	107.21
92841	402101	11.10	105.22	107.23
92845	402148	15.39	104.63	107.24
92848	402197	15.17	102.82	107.25
92851	402244	12.69	106.82	107.27
92854	402292	8.70	106.44	107.28
92857	402339	6.86	104.60	107.29
92860	402385	12.95	102.55	107.30
92863	402429	15.74	105.36	107.31
92866	402475	13.72	105.28	107.33
92870	402521	14.08	104.27	107.34
92873	402565	13.39	105.04	107.35
92876	402610	14.23	103.78	107.36
92879	402655	16.93	101.38	107.37
92882	402698	14.33	98.74	107.39
92885	402741	13.14	98.07	107.40
92888	402784	13.17	99.54	107.41
92891	402820	13.34	101.07	107.42
92894	402862	15.10	101.26	107.43
92897	402904	12.97	102.33	107.44
92900	402944	10.61	102.03	107.45
92904	402984	11.50	101.91	107.46
92907	403025	12.01	101.48	107.47
92910	403068	12.53	99.54	107.48
92913	403109	11.51	99.83	107.50
92916	403152	11.70	102.64	107.51
92919	403196	9.49	101.25	107.52
92922	403239	6.74	101.75	107.53
92925	403283	10.34	103.29	107.54
92929	403327	15.69	103.57	107.55
92932	403381	14.12	100.08	107.57
92936	403423	9.36	99.51	107.58
92939	403467	10.59	100.72	107.59
92942	403511	10.71	101.20	107.60
92945	403555	15.89	99.06	107.61
92948	403601	17.97	97.49	107.63
92951	403647	13.31	97.62	107.64
92954	403693	10.00	99.14	107.65
92957	403740	7.63	99.28	107.66
92961	403787	8.76	98.74	107.68
92964	403833	11.63	101.83	107.69
92967	403879	7.51	97.54	107.70
92970	403926	8.62	98.84	107.71
92973	403972	10.38	101.47	107.73
92976	404013	11.13	100.05	107.74
92979	404062	10.98	98.85	107.75
92982	404110	13.73	98.46	107.76
92985	404159	12.66	96.91	107.78
92988	404208	10.37	95.82	107.79
92991	404256	14.03	96.87	107.80
92995	404306	15.22	96.62	107.81
92998	404354	12.31	97.07	107.83
93001	404401	12.57	99.86	107.84
93004	404449	10.65	99.75	107.85
93007	404497	9.60	95.42	107.87
93010	404544	13.30	95.14	107.88
93013	404592	12.52	99.94	107.89
93016	404640	10.31	99.95	107.90
93020	404686	9.72	97.95	107.92
93023	404733	12.04	98.60	107.93
93026	404780	15.64	99.66	107.94
93029	404825	14.78	98.27	107.95
93032	404871	11.63	98.04	107.97
93035	404917	10.07	98.03	107.98
93038	404961	12.73	97.30	107.99
93041	405005	11.89	96.78	108.00
93045	405051	8.13	95.75	108.01
93048	405097	10.79	98.11	108.03
93051	405142	11.15	96.39	108.04
93054	405189	7.55	94.76	108.05
93057	405235	8.87	97.39	108.06
93061	405294	13.39	96.98	108.08
93064	405336	14.18	99.12	108.09
93067	405382	8.70	98.87	108.10
93070	405429	7.63	96.70	108.11
93073	405477	8.59	97.47	108.13
93076	405525	11.65	96.97	108.14
93079	405574	9.67	94.90	108.15
93082	405624	11.11	93.38	108.17
93086	405673	11.21	95.98	108.18
93089	405723	9.47	96.97	108.19
93092	405774	11.19	95.32	108.21
93095	405823	13.62	93.71	108.22
93098	405872	11.08	96.43	108.23
93101	405922	8.91	93.73	108.25
93104	405970	10.60	91.70	108.26
93107	406020	9.06	95.50	108.27
93111	406070	10.85	96.07	108.29
93114	406119	9.93	95.50	108.30
93117	406170	6.85	93.59	108.31
93120	406220	6.05	91.86	108.33
93123	406270	12.00	93.45	108.34
93126	406321	17.46	95.75	108.35
93129	406370	12.97	93.32	108.37
93132	406419	10.05	94.06	108.38
93136	406469	7.76	95.70	108.39
93139	406518	9.97	94.15	108.40
93142	406567	9.84	92.83	108.42
93145	406617	8.39	91.86	108.43
93148	406672	7.55	90.39	108.45
93152	406720	5.18	92.06	108.46
93155	406768	6.62	95.74	108.47
93158	406815	5.99	93.46	108.48
93161	406862	10.07	89.88	108.50
93164	406909	10.03	92.62	108.51
93167	406954	5.81	92.97	108.52
93170	406999	5.74	92.02	108.53
93173	407045	10.34	90.95	108.55
93177	407091	10.47	90.04	108.56
93180	407137	12.41	89.83	108.57
93183	407184	11.61	92.46	108.58
93186	407231	8.22	94.03	108.59
93189	407277	4.08	90.38	108.61
93192	407325	5.87	89.95	108.62
93195	407371	6.71	89.58	108.63
93198	407417	7.37	88.88	108.64
93202	407464	4.06	88.78	108.66
93205	407512	5.71	87.61	108.67
93208	407558	9.97	88.40	108.68
93211	407608	11.95	88.33	108.70
93214	407657	11.53	85.58	108.71
93217	407707	8.94	86.06	108.72
93220	407757	7.69	84.74	108.74
93223	407808	8.82	84.97	108.75
93227	407857	10.22	84.61	108.76
93230	407908	10.71	86.99	108.78
93233	407957	12.54	85.29	108.79
93236	408013	11.14	84.31	108.80
93239	408064	7.69	84.01	108.82
93243	408114	7.93	84.51	108.83
93246	408165	11.11	85.67	108.84
93249	408216	9.75	87.39	108.86
93252	408266	8.00	86.49	108.87
93255	408317	10.21	86.95	108.88
93258	408367	10.47	86.96	108.90
93261	408415	10.83	88.72	108.91
93264	408464	12.46	89.34	108.92
93268	408513	10.00	88.52	108.94
93271	408562	5.16	85.87	108.95
93274	408612	6.60	85.64	108.96
93277	408661	12.73	86.83	108.98
93280	408709	12.89	84.98	108.99
93283	408759	10.08	84.27	109.00
93286	408807	6.66	83.47	109.02
93289	408854	7.77	86.27	109.03
93293	408902	11.58	87.75	109.04
93296	408948	11.26	87.98	109.05
93299	408994	13.05	85.62	109.07
93302	409041	8.33	84.68	109.08
93305	409089	7.12	85.66	109.09
93308	409137	10.57	85.54	109.10
93311	409186	13.59	84.53	109.12
93314	409234	11.11	85.58	109.13
93318	409282	11.70	85.97	109.14
93321	409337	13.10	84.99	109.16
93324	409385	16.00	82.04	109.17
93327	409432	15.87	81.46	109.18
93330	409481	12.43	83.87	109.19
93334	409529	11.17	82.76	109.21
93337	409577	11.17	81.67	109.22
93340	409627	12.09	83.83	109.23
93343	409676	10.29	84.02	109.25
93346	409725	8.95	80.35	109.26
93349	409776	10.21	79.63	109.27
93352	409825	10.59	78.01	109.29
93355	409874	12.12	77.45	109.30
93359	409924	11.98	78.50	109.31
93362	409972	11.79	78.21	109.33
93365	410022	13.25	78.88	109.34
93368	410073	12.89	76.39	109.35
93371	410123	11.03	77.55	109.37
93374	410174	9.44	80.40	109.38
93377	410225	12.50	80.74	109.39
93380	410276	13.93	78.80	109.41
93384	410327	12.65	75.89	109.42
93387	410377	11.52	78.16	109.43
93390	410425	14.43	76.19	109.45
93393	410475	12.51	72.95	109.46
93396	410524	11.59	72.07	109.47
93399	410572	11.00	70.53	109.49
93402	410622	8.52	73.87	109.50
93406	410675	6.64	76.72	109.51
93409	410723	6.19	73.53	109.53
93412	410770	8.88	73.81	109.54
93415	410815	8.46	72.29	109.55
93418	410861	9.51	70.64	109.56
93421	410907	11.07	72.73	109.58
93425	410951	9.92	70.66	109.59
93428	410995	12.88	65.74	109.60
93431	411041	9.57	68.26	109.61
93434	411087	6.03	68.14	109.62
93437	411133	5.79	66.48	109.64
93440	411181	9.33	65.68	109.65
93443	411228	12.82	65.31	109.66
93446	411275	10.14	64.10	109.67
93450	411324	9.13	66.80	109.69
93453	411371	8.06	65.59	109.70
93456	411418	10.89	63.16	109.71
93459	411467	14.64	64.37	109.72
93462	411516	11.29	65.35	109.74
93465	411564	5.70	67.70	109.75
93468	411614	7.20	65.93	109.76
93471	411664	8.98	64.12	109.78
93475	411714	12.82	63.95	109.79
93478	411765	13.96	62.79	109.80
93481	411815	14.61	63.36	109.82
93484	411865	12.17	62.04	109.83
93487	411915	10.31	59.76	109.84
93491	411971	7.73	60.53	109.86
93494	412021	9.71	60.72	109.87
93497	412072	7.71	63.32	109.89
93500	412123	10.52	64.82	109.90
93503	412174	10.05	65.54	109.91
93506	412225	8.30	64.60	109.93
93509	412276	8.25	62.10	109.94
93512	412328	10.25	59.32	109.95
93516	412378	7.73	60.75	109.97
93519	412428	7.76	61.76	109.98
93522	412479	9.62	60.93	109.99
93525	412529	9.94	62.67	110.01
93528	412580	13.15	62.52	110.02
93531	412630	14.49	61.58	110.03
93534	412679	12.34	61.70	110.05
93537	412727	9.71	59.16	110.06
93541	412776	9.18	56.37	110.07
93544	412823	13.49	60.62	110.09
93547	412871	14.45	62.70	110.10
93550	412918	15.21	61.09	110.11
93553	412964	13.52	63.52	110.12
93556	413009	9.92	59.23	110.14
93559	413056	10.61	59.50	110.15
93562	413102	12.66	63.24	110.16
93566	413148	14.79	61.33	110.17
93569	413196	13.14	60.72	110.19
93572	413242	9.83	60.01	110.20
93575	413294	8.13	57.16	110.21
93578	413342	13.44	58.06	110.22
93582	413387	15.61	59.16	110.24
93585	413433	12.09	57.88	110.25
93588	413480	12.80	59.03	110.26
93591	413526	13.92	59.68	110.27
93594	413572	15.67	57.28	110.29
93597	413621	15.01	57.44	110.30
93600	413668	11.73	56.14	110.31
93603	413716	15.76	56.53	110.32
93607	413765	13.14	56.90	110.34
93610	413812	11.24	54.53	110.35
93613	413859	18.35	55.99	110.36
93616	413908	17.46	58.06	110.38
93619	413955	10.75	54.41	110.39
93622	414002	9.37	51.71	110.40
93625	414051	11.43	54.68	110.41
93628	414099	15.64	53.14	110.43
93632	414147	15.21	54.63	110.44
93635	414195	14.58	57.84	110.45
93638	414243	14.67	56.94	110.46
93641	414291	14.29	54.45	110.48
93644	414338	17.22	53.95	110.49
93647	414384	17.19	52.62	110.50
93650	414429	16.46	54.23	110.51
93653	414475	13.46	54.04	110.53
93657	414521	11.83	51.44	110.54
93660	414572	17.42	50.38	110.55
93663	414619	19.03	49.97	110.57
93666	414664	15.82	49.29	110.58
93669	414710	14.69	48.88	110.59
93673	414756	15.26	49.09	110.60
93676	414801	15.00	49.80	110.61
93679	414846	15.72	48.67	110.63
93682	414891	16.64	48.11	110.64
93685	414936	13.58	50.98	110.65
93688	414979	14.01	48.55	110.66
93691	415023	14.54	45.92	110.67
93694	415070	15.63	47.84	110.69
93698	415116	17.92	50.92	110.70
93701	415163	17.25	48.89	110.71
93704	415211	17.28	44.77	110.72
93707	415257	16.73	44.80	110.74
93710	415305	17.13	44.74	110.75
93713	415353	14.46	49.59	110.76
93716	415399	15.18	50.74	110.77
93719	415446	15.25	49.35	110.79
93723	415494	14.85	48.16	110.80
93726	415540	17.70	46.13	110.81
93729	415589	21.36	48.10	110.82
93732	415638	18.68	48.31	110.84
93735	415687	17.77	50.94	110.85
93738	415737	17.08	49.08	110.86
93741	415787	19.08	44.99	110.88
93745	415842	18.43	44.40	110.89
93748	415892	16.76	45.79	110.90
93751	415942	17.39	46.42	110.92
93754	415991	16.68	48.50	110.93
93757	416042	13.22	49.64	110.94
93760	416092	20.91	47.23	110.96
93764	416143	20.27	46.69	110.97
93767	416194	15.78	45.46	110.99
93770	416245	14.46	46.91	111.00
93773	416296	18.29	46.23	111.01
93776	416347	19.63	43.56	111.03
93779	416396	19.10	44.70	111.04
93782	416445	18.01	46.84	111.05
93785	416495	18.11	45.97	111.07
93789	416543	17.00	45.80	111.08
93792	416593	18.34	45.17	111.09
93795	416642	19.49	45.16	111.10
93798	416690	21.80	47.43	111.12
93801	416739	19.55	46.44	111.13
93804	416787	18.69	47.57	111.14
93807	416833	17.14	49.08	111.16
93810	416881	19.29	49.45	111.17
93814	416927	20.84	48.35	111.18
93817	416972	18.25	42.75	111.19
93820	417018	15.90	40.72	111.20
93823	417065	16.03	43.61	111.22
93826	417113	19.38	44.11	111.23
93830	417167	21.22	43.99	111.24
93833	417215	19.82	46.24	111.26
93836	417262	20.45	44.84	111.27
93839	417311	19.96	45.29	111.28
93842	417359	22.65	43.75	111.30
93845	417406	27.04	43.12	111.31
93848	417454	23.92	43.12	111.32
93851	417503	17.79	44.00	111.33
93855	417550	17.34	42.15	111.35
93858	417599	19.92	42.23	111.36
93861	417649	25.02	44.23	111.37
93864	417698	22.89	44.58	111.39
93867	417748	22.59	42.97	111.40
93870	417797	18.49	45.24	111.41
93873	417846	20.12	42.64	111.43
93876	417896	24.80	43.63	111.44
93880	417945	24.31	44.12	111.45
93883	417994	22.87	43.67	111.47
93886	418044	21.55	44.74	111.48
93889	418094	20.07	46.26	111.49
93892	418144	22.36	43.30	111.51
93895	418195	25.34	43.03	111.52
93898	418245	26.93	40.04	111.53
93901	418296	25.96	39.48	111.55
93904	418346	22.42	41.90	111.56
93908	418395	23.33	43.53	111.57
93911	418444	23.88	43.41	111.59
93914	418494	22.00	39.50	111.60
93917	418549	23.15	40.02	111.61
93921	418598	23.91	43.14	111.63
93924	418646	21.39	42.30	111.64
93927	418694	24.70	40.85	111.65
93930	418742	27.01	41.97	111.66
93933	418789	25.61	43.94	111.68
93936	418836	24.64	45.39	111.69
93939	418884	23.74	43.16	111.70
93942	418930	26.39	42.92	111.71
93946	418975	28.33	42.91	111.73
93949	419021	28.23	41.82	111.74
93952	419069	26.09	40.36	111.75
93955	419115	25.74	43.63	111.76
93958	419162	26.46	42.12	111.78
93961	419210	26.95	42.93	111.79
93964	419257	26.15	40.98	111.80
93967	419305	21.37	40.19	111.81
93970	419353	24.09	42.18	111.83
93974	419400	29.27	42.59	111.84
93977	419449	28.12	42.63	111.85
93980	419497	28.17	41.51	111.87
93983	419544	26.50	41.76	111.88
93986	419594	24.54	42.73	111.89
93989	419644	23.82	43.40	111.91
93992	419693	25.95	43.59	111.92
93995	419744	28.37	42.72	111.93
93999	419795	30.43	40.90	111.95
94002	419844	30.86	40.49	111.96
94005	419900	28.07	39.42	111.97
94008	419950	29.01	41.36	111.99
94012	420000	30.33	41.95	112.00
94015	420051	30.53	39.61	112.01
94018	420102	32.38	41.62	112.03
94021	420153	30.98	41.71	112.04
94024	420204	27.20	40.55	112.05
94027	420255	28.83	41.65	112.07
94030	420305	31.64	43.06	112.08
94033	420355	30.01	42.21	112.09
94037	420404	27.65	44.30	112.11
94040	420453	27.27	45.20	112.12
94043	420503	28.88	42.90	112.13
94046	420552	29.12	39.78	112.15
94049	420602	27.49	40.64	112.16
94052	420652	26.75	42.12	112.17
94055	420700	25.97	42.55	112.19
94058	420749	27.19	38.68	112.20
94061	420797	31.51	40.79	112.21
94065	420845	33.95	41.34	112.23
94068	420893	31.26	39.20	112.24
94071	420940	31.54	38.48	112.25
94074	420985	31.02	35.73	112.26
94077	421033	28.49	38.36	112.28
94080	421080	30.83	38.86	112.29
94083	421127	29.78	39.58	112.30
94086	421176	29.02	39.66	112.31
94090	421225	27.21	38.23	112.33
94093	421278	30.43	37.82	112.34
94096	421327	31.34	39.03	112.35
94099	421374	32.03	38.75	112.37
94103	421421	34.60	37.43	112.38
94106	421470	28.77	38.47	112.39
94109	421517	28.58	39.43	112.40
94112	421566	33.96	39.15	112.42
94115	421616	38.56	37.81	112.43
94118	421666	32.76	40.06	112.44
94121	421716	29.12	39.67	112.46
94124	421768	33.92	40.13	112.47
94127	421817	33.76	39.79	112.48
94131	421867	32.43	37.38	112.50
94134	421918	33.27	36.75	112.51
94137	421967	31.29	38.42	112.52
94140	422018	28.16	37.68	112.54
94143	422069	29.77	39.29	112.55
94146	422120	33.62	36.52	112.57
94149	422172	32.28	35.07	112.58
94152	422223	33.18	39.56	112.59
94156	422274	32.82	40.71	112.61
94159	422325	30.67	36.99	112.62
94162	422375	34.23	36.86	112.63
94165	422424	33.93	36.52	112.65
94168	422475	32.67	38.22	112.66
94171	422525	32.71	36.66	112.67
94174	422574	34.05	37.93	112.69
94178	422631	35.90	38.07	112.70
94181	422680	36.26	38.13	112.71
94184	422729	33.70	35.81	112.73
94187	422779	32.57	35.98	112.74
94190	422827	33.25	36.65	112.75
94194	422875	34.79	36.71	112.77
94197	422923	35.57	34.83	112.78
94200	422969	33.36	36.98	112.79
94203	423017	32.39	36.45	112.80
94206	423065	33.65	36.35	112.82
94209	423114	34.88	36.72	112.83
94212	423163	36.22	37.60	112.84
94215	423212	35.57	35.83	112.86
94218	423261	31.60	36.05	112.87
94222	423311	29.61	39.72	112.88
94225	423360	31.85	37.67	112.90
94228	423408	34.33	37.56	112.91
94231	423457	38.69	36.47	112.92
94234	423507	36.34	36.50	112.94
94237	423556	32.63	35.02	112.95
94240	423607	32.85	36.06	112.96
94243	423659	34.94	36.33	112.98
94247	423709	38.10	36.15	112.99
94250	423761	36.81	35.69	113.00
94253	423812	35.45	34.35	113.02
94256	423863	37.59	35.69	113.03
94259	423915	36.32	36.41	113.04
94262	423965	37.01	37.20	113.06
94266	424023	37.79	37.32	113.07
94270	424101	36.45	36.04	113.09
94273	424147	37.85	36.45	113.11
94277	424206	40.81	37.38	113.12
94279	424252	40.99	37.79	113.13
94283	424311	42.14	36.51	113.15
94286	424357	39.01	35.99	113.16
94289	424415	38.78	37.78	113.18
94292	424461	38.14	35.35	113.19
94295	424519	40.31	34.36	113.21
94298	424563	38.83	36.88	113.22
94302	424621	37.66	37.40	113.23
94304	424666	37.94	33.93	113.24
94308	424722	39.54	33.00	113.26
94311	424766	39.93	33.39	113.27
94314	424821	40.21	33.14	113.29
94317	424864	40.99	37.83	113.30
94320	424919	41.56	36.09	113.31
94323	424959	41.09	35.10	113.32
94327	425012	39.88	37.07	113.34
94329	425054	40.59	36.48	113.35
94333	425107	40.60	35.67	113.36
94336	425149	38.02	34.13	113.37
94339	425203	38.09	35.71	113.39
94342	425244	42.48	36.68	113.40
94345	425298	42.66	34.54	113.41
94348	425340	42.79	33.44	113.42
94351	425387	42.22	34.51	113.44
94354	425433	39.57	35.15	113.45
94358	425481	41.35	36.47	113.46
94361	425528	43.21	34.32	113.47
94364	425575	45.08	33.16	113.49
94367	425624	43.25	29.88	113.50
94371	425684	43.67	33.72	113.52
94374	425727	42.90	35.19	113.53
94377	425782	46.77	33.67	113.54
94380	425823	48.27	30.57	113.55
94383	425877	44.67	29.47	113.57
94386	425919	44.35	33.35	113.58
94390	425973	42.62	36.56	113.59
94392	426015	44.64	36.70	113.60
94396	426070	45.71	34.43	113.62
94399	426113	45.93	36.43	113.63
94402	426168	47.62	35.14	113.64
94405	426212	46.65	31.84	113.66
94408	426267	48.92	33.07	113.67
94411	426310	47.88	35.48	113.68
94415	426365	48.57	34.20	113.70
94417	426406	44.91	32.84	113.71
94421	426460	44.96	34.51	113.72
94424	426503	44.68	36.23	113.73
94427	426557	46.35	32.78	113.75
94430	426600	48.94	35.03	113.76
94433	426655	46.43	35.85	113.77
94436	426697	46.44	33.59	113.79
94439	426746	44.50	33.63	113.80
94442	426794	45.43	32.61	113.81
94445	426841	51.29	29.07	113.82
94449	426888	46.67	30.15	113.84
94452	426935	43.72	33.71	113.85
94455	426981	44.68	33.26	113.86
94458	427027	49.21	32.38	113.87
94461	427075	50.12	31.77	113.89
94464	427122	48.16	30.34	113.90
94467	427171	45.26	32.41	113.91
94470	427219	45.35	32.36	113.93
94474	427266	46.46	31.31	113.94
94477	427315	48.84	30.23	113.95
94480	427362	48.67	30.17	113.96
94483	427409	47.02	33.65	113.98
94486	427457	48.04	31.73	113.99
94489	427505	52.37	30.19	114.00
94492	427551	53.50	26.64	114.01
94496	427613	50.90	28.19	114.03
94499	427657	50.33	29.95	114.04
94502	427713	48.90	32.18	114.06
94505	427758	49.52	33.24	114.07
94509	427814	51.97	29.27	114.08
94511	427858	54.68	30.28	114.10
94515	427915	52.83	31.67	114.11
94518	427958	50.89	27.76	114.12
94521	428009	51.97	29.98	114.14
94524	428061	54.33	30.75	114.15
94527	428112	58.10	28.96	114.16
94530	428164	56.36	30.62	114.18
94533	428217	53.78	30.96	114.19
94536	428269	51.43	29.15	114.21
94540	428321	49.01	28.63	114.22
94543	428372	52.59	27.76	114.23
94546	428423	55.32	29.47	114.25
94549	428474	52.94	33.19	114.26
94552	428525	52.43	33.29	114.27
94555	428576	52.69	31.68	114.29
94558	428627	56.23	28.68	114.30
94561	428678	58.65	30.53	114.31
94564	428728	59.51	32.89	114.33
94568	428778	55.80	33.24	114.34
94571	428826	52.52	29.87	114.35
94574	428875	53.48	28.22	114.37
94577	428924	58.78	31.40	114.38
94580	428970	59.04	33.81	114.39
94583	429017	57.16	33.14	114.40
94586	429066	56.95	32.13	114.42
94589	429114	57.10	30.58	114.43
94593	429163	57.53	28.73	114.44
94596	429211	58.18	28.74	114.46
94599	429259	61.62	29.22	114.47
94602	429315	57.43	27.25	114.48
94606	429363	57.11	29.07	114.50
94609	429410	58.35	30.30	114.51
94612	429458	61.41	28.87	114.52
94615	429507	60.55	29.90	114.54
94618	429554	58.63	27.27	114.55
94621	429604	58.37	26.77	114.56
94624	429654	57.63	29.40	114.57
94627	429704	61.04	30.14	114.59
94630	429755	62.74	29.24	114.60
94634	429805	60.01	27.06	114.61
94637	429854	58.81	25.16	114.63
94640	429905	56.50	26.59	114.64
94643	429955	58.48	27.38	114.65
94646	430006	63.70	26.17	114.67
94649	430058	63.90	25.60	114.68
94652	430109	61.15	23.06	114.70
94655	430161	60.29	24.87	114.71
94659	430214	61.48	26.57	114.72
94662	430266	63.09	28.44	114.74
94665	430319	62.45	27.86	114.75
94668	430371	61.66	26.40	114.77
94671	430422	61.27	25.48	114.78
94674	430475	63.86	28.55	114.79
94677	430526	68.45	26.99	114.81
94680	430578	68.21	25.51	114.82
94684	430636	63.58	27.21	114.84
94687	430686	62.28	27.51	114.85
94690	430737	61.75	27.28	114.86
94693	430787	64.83	26.09	114.88
94696	430835	63.74	25.79	114.89
94700	430884	63.25	26.22	114.90
94703	430933	64.01	27.35	114.92
94706	430979	66.06	26.98	114.93
94709	431027	68.62	27.72	114.94
94712	431076	67.41	25.78	114.95
94715	431124	64.41	24.70	114.97
94718	431174	66.41	26.24	114.98
94721	431223	67.83	25.10	114.99
94725	431272	66.87	23.25	115.01
94728	431322	68.97	25.66	115.02
94731	431370	72.26	26.73	115.03
94734	431418	70.15	28.46	115.04
94737	431468	70.99	28.82	115.06
94740	431517	70.03	29.50	115.07
94743	431567	69.46	28.27	115.08
94746	431618	70.74	24.19	115.10
94750	431669	71.49	23.23	115.11
94753	431719	69.24	23.48	115.13
94756	431771	70.56	23.92	115.14
94759	431821	74.01	22.31	115.15
94762	431871	70.64	23.96	115.17
94765	431922	69.68	24.39	115.18
94769	431978	71.56	25.11	115.19
94772	432029	71.50	25.50	115.21
94775	432081	74.52	25.31	115.22
94778	432132	74.82	23.64	115.24
94781	432184	74.52	24.43	115.25
94784	432236	71.13	24.32	115.26
94787	432288	70.95	23.07	115.28
94791	432340	71.09	23.66	115.29
94794	432390	73.69	23.51	115.30
94797	432441	74.43	25.01	115.32
94800	432492	72.01	25.74	115.33
94803	432541	70.53	27.79	115.34
94806	432592	74.03	25.63	115.36
94809	432642	75.80	23.82	115.37
94812	432692	77.76	26.84	115.38
94816	432741	74.57	25.77	115.40
94819	432791	71.27	26.31	115.41
94822	432839	69.97	26.37	115.42
94825	432887	74.48	25.16	115.44
94828	432934	76.44	24.75	115.45
94831	432980	77.70	23.96	115.46
94834	433028	72.77	25.06	115.47
94837	433077	72.63	23.81	115.49
94841	433125	77.42	20.82	115.50
94844	433174	80.65	21.94	115.51
94847	433223	79.53	21.97	115.53
94850	433272	79.01	21.52	115.54
94853	433315	78.10	21.57	115.55
94856	433364	74.17	22.50	115.56
94859	433412	76.88	23.39	115.58
94862	433461	77.24	19.85	115.59
94865	433511	76.48	18.87	115.60
94868	433560	78.90	23.05	115.62
94871	433612	75.68	23.13	115.63
94875	433663	77.43	24.09	115.64
94878	433728	80.32	27.15	115.66
94882	433781	80.38	24.63	115.67
94885	433832	74.70	22.82	115.69
94888	433884	73.88	24.60	115.70
94891	433936	79.62	24.66	115.72
